date,home_team,away_team,tournament,neutral,home_score,away_score,outcome,home_win,h_win_rate,h_draw_rate,h_goals_scored_avg,h_goals_conceded_avg,h_clean_sheets_rate,h_goal_diff_avg,h_games_played,h_fifa_rank,h_elo,a_win_rate,a_draw_rate,a_goals_scored_avg,a_goals_conceded_avg,a_clean_sheets_rate,a_goal_diff_avg,a_games_played,a_fifa_rank,a_elo,rank_diff,elo_diff,h2h_win_rate,h2h_games
2019-10-11,República Tcheca,Inglaterra,UEFA Euro qualification,0,2.0,1.0,home_win,1,0.6,0.0,1.4,1.3,0.4,0.1,10,40,1620,0.7,0.2,2.8,1.0,0.5,1.8,10,4,1920,36,-300,0.0,1
2019-10-12,Noruega,Espanha,UEFA Euro qualification,0,1.0,1.0,draw,0,0.5,0.4,1.6,0.9,0.5,0.7,10,11,1815,0.8,0.0,2.6,1.0,0.4,1.6,10,2,1940,9,-125,0.0,1
2019-10-12,Costa do Marfim,RD Congo,Friendly,0,3.0,1.0,home_win,1,0.6,0.1,1.7,0.9,0.2,0.8,10,48,1570,0.2,0.5,1.2,1.2,0.3,0.0,10,53,1545,-5,25,0.0,1
2019-10-13,Equador,Argentina,Friendly,1,1.0,6.0,away_win,0,0.3,0.3,1.1,1.3,0.3,-0.2,10,34,1645,0.5,0.3,1.8,0.9,0.4,0.9,10,3,1955,31,-310,0.0,1
2019-10-14,França,Turquia,UEFA Euro qualification,0,1.0,1.0,draw,0,0.8,0.0,2.3,0.6,0.6,1.7,10,1,1960,0.8,0.1,1.9,0.3,0.8,1.6,10,29,1675,-28,285,0.0,1
2019-10-14,Ucrânia,Portugal,UEFA Euro qualification,0,2.0,1.0,home_win,1,0.6,0.3,1.7,0.7,0.7,1.0,10,24,1710,0.6,0.4,2.1,0.7,0.4,1.4,10,5,1900,19,-190,0.0,1
2019-10-15,México,Panamá,CONCACAF Nations League,0,3.0,1.0,home_win,1,0.8,0.1,2.6,0.9,0.5,1.7,10,16,1785,0.3,0.2,1.1,1.4,0.2,-0.3,10,77,1455,-61,330,0.6666666666666666,3
2019-10-15,Argélia,Colômbia,Friendly,0,3.0,0.0,home_win,1,0.8,0.2,1.8,0.5,0.6,1.3,10,36,1638,0.5,0.4,1.3,0.4,0.8,0.9,10,15,1790,21,-152,0.5,0
2019-10-15,Canadá,Estados Unidos,CONCACAF Nations League,0,2.0,0.0,home_win,1,0.8,0.0,3.9,0.7,0.7,3.2,10,44,1590,0.6,0.1,2.3,0.9,0.5,1.4,10,13,1805,31,-215,0.5,0
2019-11-14,Uzbequistão,Arábia Saudita,FIFA World Cup qualification,0,2.0,3.0,away_win,0,0.5,0.2,1.8,0.8,0.5,1.0,10,68,1495,0.2,0.4,1.1,1.3,0.3,-0.2,10,56,1530,12,-35,0.5,0
2019-11-14,Iraque,Irã,FIFA World Cup qualification,1,2.0,1.0,home_win,1,0.5,0.3,1.2,0.6,0.5,0.6,10,62,1518,0.6,0.2,2.9,0.5,0.7,2.4,10,21,1725,41,-207,0.5,2
2019-11-14,Jordânia,Austrália,FIFA World Cup qualification,0,0.0,1.0,away_win,0,0.5,0.3,1.6,0.8,0.5,0.8,10,87,1415,0.6,0.1,2.6,0.6,0.5,2.0,10,23,1715,64,-300,0.5,2
2019-11-14,Gana,África do Sul,African Cup of Nations qualification,0,2.0,0.0,home_win,1,0.4,0.5,1.3,0.7,0.5,0.6,10,60,1520,0.3,0.4,0.8,0.8,0.4,0.0,10,66,1510,-6,10,0.0,2
2019-11-15,Panamá,México,CONCACAF Nations League,0,0.0,3.0,away_win,0,0.3,0.1,1.1,1.6,0.2,-0.5,10,77,1455,0.8,0.1,2.2,1.0,0.4,1.2,10,16,1785,61,-330,0.0,4
2019-11-15,Estados Unidos,Canadá,CONCACAF Nations League,0,4.0,1.0,home_win,1,0.6,0.1,2.3,0.8,0.5,1.5,10,13,1805,0.8,0.0,3.3,0.7,0.7,2.6,10,44,1590,-31,215,0.0,1
2019-11-15,Brasil,Argentina,Superclásico de las Américas,1,0.0,1.0,away_win,0,0.4,0.5,1.7,0.6,0.5,1.1,10,6,1980,0.5,0.3,1.9,0.9,0.4,1.0,10,3,1955,3,25,0.75,4
2019-11-18,Argentina,Uruguai,Friendly,1,2.0,2.0,draw,0,0.6,0.3,2.0,0.7,0.5,1.3,10,3,1955,0.6,0.4,1.7,0.6,0.5,1.1,10,20,1740,-17,215,0.5,2
2019-11-19,Arábia Saudita,Paraguai,Friendly,0,0.0,0.0,draw,0,0.3,0.4,1.4,1.4,0.3,0.0,10,56,1530,0.3,0.4,1.1,1.0,0.3,0.1,10,63,1515,-7,15,0.5,0
2019-11-19,Equador,Colômbia,Friendly,1,0.0,1.0,away_win,0,0.3,0.3,1.3,1.7,0.4,-0.4,10,34,1645,0.5,0.4,1.0,0.5,0.8,0.5,10,15,1790,19,-145,0.0,2
2019-11-19,Brasil,Coreia do Sul,Friendly,1,3.0,0.0,home_win,1,0.3,0.5,1.4,0.7,0.4,0.7,10,6,1980,0.5,0.4,1.7,0.5,0.6,1.2,10,22,1720,-16,260,0.5,0
2019-11-26,Catar,Iraque,Gulf Cup,0,1.0,2.0,away_win,0,0.5,0.2,1.5,0.8,0.5,0.7,10,58,1520,0.5,0.4,1.3,0.5,0.5,0.8,10,62,1518,-4,2,0.75,4
2019-12-05,Catar,Arábia Saudita,Gulf Cup,0,0.0,1.0,away_win,0,0.7,0.1,2.4,0.7,0.6,1.7,10,58,1520,0.4,0.4,1.5,1.2,0.4,0.3,10,56,1530,2,-10,1.0,1
2019-12-18,Coreia do Sul,Japão,EAFF Championship,0,1.0,0.0,home_win,1,0.5,0.4,1.7,0.6,0.7,1.1,10,22,1720,0.7,0.2,2.6,0.8,0.6,1.8,10,17,1775,5,-55,1.0,1
2020-09-03,Alemanha,Espanha,UEFA Nations League,0,1.0,1.0,draw,0,0.7,0.2,3.3,1.0,0.5,2.3,10,12,1810,0.8,0.2,3.1,0.5,0.5,2.6,10,2,1940,10,-130,0.0,1
2020-09-03,Ucrânia,Suíça,UEFA Nations League,0,2.0,1.0,home_win,1,0.7,0.3,2.0,0.6,0.6,1.4,10,24,1710,0.5,0.3,2.0,0.9,0.5,1.1,10,18,1770,6,-60,0.5,0
2020-09-04,Noruega,Áustria,UEFA Nations League,0,1.0,2.0,away_win,0,0.4,0.5,1.9,1.1,0.3,0.8,10,11,1815,0.6,0.1,1.9,0.9,0.4,1.0,10,26,1695,-15,120,0.5,0
2020-09-05,Portugal,Croácia,UEFA Nations League,0,4.0,1.0,home_win,1,0.7,0.2,2.6,0.7,0.5,1.9,10,5,1900,0.6,0.2,2.0,1.0,0.2,1.0,10,10,1820,-5,80,0.5,2
2020-09-06,Espanha,Ucrânia,UEFA Nations League,0,4.0,0.0,home_win,1,0.7,0.3,3.0,0.5,0.5,2.5,10,2,1940,0.8,0.2,2.2,0.7,0.5,1.5,10,24,1710,-22,230,0.5,0
2020-09-06,Suíça,Alemanha,UEFA Nations League,0,1.0,1.0,draw,0,0.4,0.3,1.9,1.1,0.4,0.8,10,18,1770,0.7,0.2,3.3,1.0,0.5,2.3,10,12,1810,6,-40,0.5,0
2020-09-07,Holanda,Itália,UEFA Nations League,0,0.0,1.0,away_win,0,0.7,0.1,2.4,0.9,0.4,1.5,10,7,1870,0.9,0.1,3.6,0.5,0.5,3.1,10,9,1820,-2,50,0.0,2
2020-09-07,República Tcheca,Escócia,UEFA Nations League,0,1.0,2.0,away_win,0,0.6,0.0,1.9,1.3,0.2,0.6,10,40,1620,0.5,0.1,1.7,1.7,0.2,0.0,10,30,1670,10,-50,0.0,1
2020-09-08,França,Croácia,UEFA Nations League,0,4.0,2.0,home_win,1,0.8,0.1,2.0,0.5,0.6,1.5,10,1,1960,0.5,0.2,1.9,1.3,0.2,0.6,10,10,1820,-9,140,1.0,1
2020-10-07,Suíça,Croácia,Friendly,0,1.0,2.0,away_win,0,0.4,0.3,1.7,0.9,0.4,0.8,10,18,1770,0.5,0.2,2.0,1.5,0.2,0.5,10,10,1820,8,-50,0.5,0
2020-10-07,Portugal,Espanha,Friendly,0,0.0,0.0,draw,0,0.9,0.0,3.1,0.7,0.5,2.4,10,5,1900,0.7,0.3,3.2,0.5,0.5,2.7,10,2,1940,3,-40,0.0,1
2020-10-07,Holanda,México,Friendly,0,0.0,1.0,away_win,0,0.7,0.1,2.2,0.7,0.4,1.5,10,7,1870,0.8,0.1,2.1,0.8,0.5,1.3,10,16,1785,-9,85,0.5,0
2020-10-07,Alemanha,Turquia,Friendly,0,3.0,3.0,draw,0,0.6,0.3,3.1,0.9,0.5,2.2,10,12,1810,0.5,0.3,1.2,0.4,0.7,0.8,10,29,1675,-17,135,0.5,0
2020-10-07,França,Ucrânia,Friendly,0,7.0,1.0,home_win,1,0.8,0.1,2.2,0.7,0.5,1.5,10,1,1960,0.7,0.2,2.0,1.0,0.5,1.0,10,24,1710,-23,250,0.5,0
2020-10-08,Bélgica,Costa do Marfim,Friendly,0,1.0,1.0,draw,0,1.0,0.0,4.2,0.3,0.7,3.9,10,3,1930,0.6,0.1,1.5,0.9,0.3,0.6,10,48,1570,-45,360,0.5,0
2020-10-08,Uzbequistão,Irã,Friendly,0,1.0,2.0,away_win,0,0.6,0.1,2.1,0.9,0.5,1.2,10,68,1495,0.5,0.2,2.8,0.7,0.6,2.1,10,21,1725,47,-230,0.0,4
2020-10-08,Argentina,Equador,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.6,0.3,2.1,0.8,0.5,1.3,10,3,1955,0.3,0.2,1.3,1.8,0.3,-0.5,10,34,1645,-31,310,1.0,2
2020-10-09,Marrocos,Senegal,Friendly,0,3.0,1.0,home_win,1,0.5,0.4,1.2,0.6,0.6,0.6,10,14,1800,0.7,0.1,1.5,0.4,0.6,1.1,10,19,1745,-5,55,0.5,0
2020-10-10,Espanha,Suíça,UEFA Nations League,0,1.0,0.0,home_win,1,0.6,0.4,2.8,0.4,0.6,2.4,10,2,1940,0.4,0.3,1.7,0.8,0.4,0.9,10,18,1770,-16,170,0.0,1
2020-10-10,Ucrânia,Alemanha,UEFA Nations League,0,1.0,2.0,away_win,0,0.6,0.2,1.6,1.7,0.4,-0.1,10,24,1710,0.5,0.4,3.2,1.2,0.4,2.0,10,12,1810,12,-100,0.0,1
2020-10-11,Inglaterra,Bélgica,UEFA Nations League,0,2.0,1.0,home_win,1,0.7,0.2,3.1,0.5,0.8,2.6,10,4,1920,0.9,0.1,4.0,0.4,0.6,3.6,10,3,1930,1,-10,0.0,2
2020-10-11,França,Portugal,UEFA Nations League,0,0.0,0.0,draw,0,0.9,0.1,2.9,0.6,0.5,2.3,10,1,1960,0.8,0.1,2.8,0.6,0.6,2.2,10,5,1900,-4,60,0.0,1
2020-10-12,Gana,Catar,Friendly,1,5.0,1.0,home_win,1,0.5,0.4,1.2,0.7,0.6,0.5,10,60,1520,0.7,0.1,2.4,0.6,0.6,1.8,10,58,1520,2,0,0.5,0
2020-10-13,Equador,Uruguai,FIFA World Cup qualification,0,4.0,2.0,home_win,1,0.3,0.1,1.2,1.8,0.3,-0.6,10,34,1645,0.5,0.5,1.4,0.9,0.3,0.5,10,20,1740,14,-95,0.0,2
2020-10-13,México,Argélia,Friendly,1,2.0,2.0,draw,0,0.9,0.0,2.1,0.7,0.6,1.4,10,16,1785,0.8,0.2,1.9,0.3,0.7,1.6,10,36,1638,-20,147,0.5,0
2020-10-13,Japão,Costa do Marfim,Friendly,1,1.0,0.0,home_win,1,0.7,0.1,2.3,0.6,0.7,1.7,10,17,1775,0.5,0.2,1.5,1.0,0.2,0.5,10,48,1570,-31,205,0.5,0
2020-10-13,Ucrânia,Espanha,UEFA Nations League,0,1.0,0.0,home_win,1,0.5,0.2,1.6,1.9,0.3,-0.3,10,24,1710,0.6,0.4,2.6,0.4,0.6,2.2,10,2,1940,22,-230,0.0,1
2020-10-13,Alemanha,Suíça,UEFA Nations League,0,3.0,3.0,draw,0,0.5,0.4,2.6,1.3,0.3,1.3,10,12,1810,0.4,0.2,1.7,0.9,0.3,0.8,10,18,1770,-6,40,0.0,1
2020-10-13,Marrocos,RD Congo,Friendly,0,1.0,1.0,draw,0,0.5,0.4,1.4,0.7,0.5,0.7,10,14,1800,0.1,0.4,1.2,1.8,0.2,-0.6,10,53,1545,-39,255,0.0,1
2020-10-14,Escócia,República Tcheca,UEFA Nations League,0,1.0,0.0,home_win,1,0.5,0.2,1.6,1.4,0.3,0.2,10,30,1670,0.6,0.0,1.8,1.3,0.1,0.5,10,40,1620,-10,50,1.0,2
2020-10-14,Itália,Holanda,UEFA Nations League,0,1.0,1.0,draw,0,0.8,0.2,3.2,0.4,0.6,2.8,10,9,1820,0.6,0.2,1.9,0.6,0.5,1.3,10,7,1870,2,-50,0.6666666666666666,3
2020-10-14,Croácia,França,UEFA Nations League,0,1.0,2.0,away_win,0,0.6,0.2,2.1,1.4,0.2,0.7,10,10,1820,0.8,0.2,2.5,0.6,0.5,1.9,10,1,1960,9,-140,0.0,2
2020-11-11,Turquia,Croácia,Friendly,0,3.0,3.0,draw,0,0.3,0.6,1.4,0.8,0.5,0.6,10,29,1675,0.5,0.2,1.8,1.6,0.1,0.2,10,10,1820,19,-145,0.3333333333333333,3
2020-11-11,Holanda,Espanha,Friendly,0,1.0,1.0,draw,0,0.5,0.3,1.6,0.5,0.5,1.1,10,7,1870,0.5,0.4,2.4,0.4,0.6,2.0,10,2,1940,5,-70,0.5,0
2020-11-11,Alemanha,República Tcheca,Friendly,0,1.0,0.0,home_win,1,0.5,0.5,2.7,1.2,0.3,1.5,10,12,1810,0.6,0.0,1.7,1.2,0.1,0.5,10,40,1620,-28,190,1.0,2
2020-11-11,Bélgica,Suíça,Friendly,0,2.0,1.0,home_win,1,0.8,0.1,3.6,0.7,0.4,2.9,10,3,1930,0.4,0.2,1.9,1.1,0.3,0.8,10,18,1770,-15,160,0.6666666666666666,3
2020-11-12,Argentina,Paraguai,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.6,0.3,2.0,0.9,0.4,1.1,10,3,1955,0.3,0.4,0.9,0.9,0.4,0.0,10,63,1515,-60,440,0.0,2
2020-11-12,Jordânia,Iraque,Friendly,1,0.0,0.0,draw,0,0.5,0.3,1.7,0.7,0.6,1.0,10,87,1415,0.5,0.5,1.5,0.5,0.6,1.0,10,62,1518,25,-103,0.0,2
2020-11-13,Japão,Panamá,Friendly,1,1.0,0.0,home_win,1,0.7,0.1,2.2,0.6,0.7,1.6,10,17,1775,0.5,0.0,1.3,1.3,0.3,0.0,10,77,1455,-60,320,1.0,1
2020-11-13,Colômbia,Uruguai,FIFA World Cup qualification,0,0.0,3.0,away_win,0,0.4,0.5,1.0,0.7,0.7,0.3,10,15,1790,0.5,0.4,1.4,1.1,0.3,0.3,10,20,1740,-5,50,0.0,1
2020-11-14,Portugal,França,UEFA Nations League,0,0.0,1.0,away_win,0,0.7,0.2,2.8,0.3,0.8,2.5,10,5,1900,0.7,0.2,2.0,0.8,0.4,1.2,10,1,1960,4,-60,0.5,2
2020-11-14,Alemanha,Ucrânia,UEFA Nations League,0,3.0,1.0,home_win,1,0.5,0.5,2.6,1.2,0.3,1.4,10,12,1810,0.5,0.1,1.2,1.9,0.3,-0.7,10,24,1710,-12,100,1.0,2
2020-11-14,Suíça,Espanha,UEFA Nations League,0,1.0,1.0,draw,0,0.3,0.2,1.6,1.3,0.2,0.3,10,18,1770,0.4,0.5,2.1,0.5,0.5,1.6,10,2,1940,16,-170,0.0,2
2020-11-14,México,Coreia do Sul,Friendly,1,3.0,2.0,home_win,1,0.8,0.1,2.2,0.9,0.5,1.3,10,16,1785,0.5,0.4,1.7,0.6,0.7,1.1,10,22,1720,-6,65,1.0,1
2020-11-15,Bélgica,Inglaterra,UEFA Nations League,0,2.0,0.0,home_win,1,0.8,0.1,3.4,0.8,0.3,2.6,10,3,1930,0.7,0.1,2.7,0.4,0.7,2.3,10,4,1920,-1,10,0.6666666666666666,3
2020-11-16,Estados Unidos,Panamá,Friendly,1,6.0,2.0,home_win,1,0.5,0.2,2.0,0.9,0.4,1.1,10,13,1805,0.4,0.0,1.1,1.4,0.2,-0.3,10,77,1455,-64,350,0.6,5
2020-11-17,Uruguai,Brasil,FIFA World Cup qualification,0,0.0,2.0,away_win,0,0.5,0.4,1.6,1.1,0.3,0.5,10,20,1740,0.5,0.3,2.0,0.9,0.3,1.1,10,6,1980,14,-240,0.0,3
2020-11-17,Uzbequistão,Iraque,Friendly,1,1.0,2.0,away_win,0,0.5,0.1,1.8,1.1,0.3,0.7,10,68,1495,0.5,0.5,1.4,0.4,0.7,1.0,10,62,1518,6,-23,0.5,2
2020-11-17,Coreia do Sul,Catar,Friendly,1,2.0,1.0,home_win,1,0.5,0.3,1.8,0.8,0.7,1.0,10,22,1720,0.6,0.1,2.0,1.2,0.4,0.8,10,58,1520,-36,200,0.3333333333333333,3
2020-11-17,Japão,México,Friendly,1,0.0,2.0,away_win,0,0.7,0.1,2.1,0.6,0.7,1.5,10,17,1775,0.8,0.1,2.4,1.1,0.4,1.3,10,16,1785,1,-10,0.5,0
2020-11-17,Suíça,Ucrânia,UEFA Nations League,0,3.0,0.0,home_win,1,0.3,0.3,1.7,1.3,0.2,0.4,10,18,1770,0.4,0.1,1.1,2.2,0.2,-1.1,10,24,1710,-6,60,0.0,1
2020-11-17,Espanha,Alemanha,UEFA Nations League,0,6.0,0.0,home_win,1,0.4,0.5,2.1,0.5,0.5,1.6,10,2,1940,0.6,0.4,2.7,1.1,0.3,1.6,10,12,1810,-10,130,0.0,2
2020-11-17,Croácia,Portugal,UEFA Nations League,0,2.0,3.0,away_win,0,0.4,0.2,1.8,2.0,0.0,-0.2,10,10,1820,0.6,0.2,2.5,0.4,0.7,2.1,10,5,1900,5,-80,0.0,3
2020-11-17,Equador,Colômbia,FIFA World Cup qualification,0,6.0,1.0,home_win,1,0.5,0.1,1.7,1.5,0.3,0.2,10,34,1645,0.3,0.5,0.9,1.0,0.6,-0.1,10,15,1790,19,-145,0.0,3
2020-11-18,Áustria,Noruega,UEFA Nations League,0,1.0,1.0,draw,0,0.8,0.0,1.6,0.8,0.4,0.8,10,26,1695,0.5,0.2,2.0,1.1,0.3,0.9,10,11,1815,15,-120,1.0,1
2021-02-15,Jordânia,Uzbequistão,Friendly,1,0.0,2.0,away_win,0,0.4,0.3,1.3,0.6,0.7,0.7,10,87,1415,0.5,0.1,1.9,1.1,0.3,0.8,10,68,1495,19,-80,0.0,1
2021-03-24,Turquia,Holanda,FIFA World Cup qualification,0,4.0,2.0,home_win,1,0.2,0.6,1.4,1.4,0.3,0.0,10,29,1675,0.4,0.4,1.3,0.6,0.4,0.7,10,7,1870,22,-195,0.5,0
2021-03-24,França,Ucrânia,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.8,0.1,2.3,0.9,0.4,1.4,10,1,1960,0.3,0.1,0.9,2.4,0.2,-1.5,10,24,1710,-23,250,1.0,1
2021-03-25,África do Sul,Gana,African Cup of Nations qualification,0,1.0,1.0,draw,0,0.5,0.1,1.3,1.1,0.3,0.2,10,66,1510,0.5,0.3,1.5,0.8,0.5,0.7,10,60,1520,6,-10,0.0,3
2021-03-25,Escócia,Áustria,FIFA World Cup qualification,0,2.0,2.0,draw,0,0.5,0.3,1.1,0.7,0.3,0.4,10,30,1670,0.7,0.1,1.6,0.9,0.3,0.7,10,26,1695,4,-25,0.5,0
2021-03-25,Japão,Coreia do Sul,Friendly,0,3.0,0.0,home_win,1,0.6,0.1,1.5,0.8,0.6,0.7,10,17,1775,0.6,0.2,1.8,0.7,0.7,1.1,10,22,1720,-5,55,0.0,2
2021-03-27,Noruega,Turquia,FIFA World Cup qualification,1,0.0,3.0,away_win,0,0.6,0.1,2.2,1.0,0.4,1.2,10,11,1815,0.3,0.5,1.8,1.6,0.2,0.2,10,29,1675,-18,140,0.5,0
2021-03-27,República Tcheca,Bélgica,FIFA World Cup qualification,0,1.0,1.0,draw,0,0.6,0.0,1.7,1.0,0.2,0.7,10,40,1620,0.8,0.1,2.8,1.0,0.2,1.8,10,3,1930,37,-310,0.0,1
2021-03-29,Uzbequistão,Iraque,Friendly,0,0.0,1.0,away_win,0,0.6,0.0,2.1,1.1,0.3,1.0,10,68,1495,0.5,0.5,1.2,0.6,0.5,0.6,10,62,1518,6,-23,0.3333333333333333,3
2021-05-30,Suíça,Estados Unidos,Friendly,0,2.0,1.0,home_win,1,0.4,0.3,1.7,1.3,0.2,0.4,10,18,1770,0.8,0.1,3.4,0.7,0.5,2.7,10,13,1805,5,-35,0.5,0
2021-06-02,Holanda,Escócia,Friendly,1,2.0,2.0,draw,0,0.4,0.3,1.8,1.0,0.3,0.8,10,7,1870,0.4,0.4,1.2,0.7,0.4,0.5,10,30,1670,-23,200,1.0,1
2021-06-02,Inglaterra,Áustria,Friendly,0,1.0,0.0,home_win,1,0.7,0.1,2.1,0.5,0.6,1.6,10,4,1920,0.6,0.2,1.7,1.3,0.3,0.4,10,26,1695,-22,225,0.5,0
2021-06-03,Uruguai,Paraguai,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.5,0.3,1.6,1.3,0.2,0.3,10,20,1740,0.3,0.5,1.2,1.1,0.3,0.1,10,63,1515,-43,225,1.0,2
2021-06-04,Itália,República Tcheca,Friendly,0,4.0,0.0,home_win,1,0.8,0.2,2.8,0.1,0.9,2.7,10,9,1820,0.5,0.1,1.5,1.0,0.2,0.5,10,40,1620,-31,200,0.5,0
2021-06-04,Espanha,Portugal,Friendly,0,0.0,0.0,draw,0,0.5,0.4,1.9,0.6,0.4,1.3,10,2,1940,0.6,0.3,2.1,0.6,0.6,1.5,10,5,1900,-3,40,0.0,2
2021-06-04,Brasil,Equador,FIFA World Cup qualification,0,2.0,0.0,home_win,1,0.5,0.3,1.9,0.8,0.4,1.1,10,6,1980,0.7,0.0,2.3,1.4,0.3,0.9,10,34,1645,-28,335,0.6666666666666666,3
2021-06-05,Tunísia,RD Congo,Friendly,0,1.0,0.0,home_win,1,0.6,0.3,1.9,0.8,0.4,1.1,10,32,1655,0.2,0.5,0.7,1.3,0.4,-0.6,10,53,1545,-21,110,0.5,2
2021-06-06,Bélgica,Croácia,Friendly,0,1.0,0.0,home_win,1,0.6,0.3,2.5,1.0,0.2,1.5,10,3,1930,0.4,0.2,1.6,1.4,0.2,0.2,10,10,1820,-7,110,0.5,0
2021-06-06,Estados Unidos,México,CONCACAF Nations League,0,3.0,2.0,home_win,1,0.8,0.1,3.2,0.6,0.6,2.6,10,13,1805,0.7,0.2,1.6,0.7,0.5,0.9,10,16,1785,-3,20,0.2,5
2021-06-08,Paraguai,Brasil,FIFA World Cup qualification,0,0.0,2.0,away_win,0,0.3,0.6,1.2,0.9,0.4,0.3,10,63,1515,0.6,0.2,1.9,0.6,0.5,1.3,10,6,1980,57,-465,0.0,2
2021-06-08,Colômbia,Argentina,FIFA World Cup qualification,0,2.0,2.0,draw,0,0.4,0.3,1.1,1.4,0.6,-0.3,10,15,1790,0.6,0.4,2.2,0.8,0.4,1.4,10,3,1955,12,-165,0.3333333333333333,3
2021-06-08,Senegal,Cabo Verde,Friendly,0,2.0,0.0,home_win,1,0.5,0.3,1.5,0.8,0.4,0.7,10,19,1745,0.4,0.5,1.1,0.7,0.5,0.4,10,71,1480,-52,265,1.0,2
2021-06-08,Marrocos,Gana,Friendly,0,1.0,0.0,home_win,1,0.5,0.4,1.7,0.7,0.5,1.0,10,14,1800,0.6,0.2,1.7,0.8,0.4,0.9,10,60,1520,-46,280,0.5,0
2021-06-11,Tunísia,Argélia,Friendly,0,0.0,2.0,away_win,0,0.7,0.3,1.9,0.6,0.5,1.3,10,32,1655,0.7,0.3,2.7,0.9,0.5,1.8,10,36,1638,-4,17,0.5,2
2021-06-11,Itália,Turquia,UEFA Euro,0,3.0,0.0,home_win,1,0.8,0.2,2.6,0.1,0.9,2.5,10,9,1820,0.5,0.4,2.2,1.5,0.3,0.7,10,29,1675,-20,145,0.5,0
2021-06-12,Gana,Costa do Marfim,Friendly,0,0.0,0.0,draw,0,0.5,0.2,1.5,0.9,0.3,0.6,10,60,1520,0.6,0.2,1.7,0.9,0.2,0.8,10,48,1570,12,-50,0.5,0
2021-06-12,Panamá,Curaçao,FIFA World Cup qualification,0,2.0,1.0,home_win,1,0.6,0.1,2.3,1.1,0.6,1.2,10,77,1455,0.4,0.4,1.9,0.6,0.5,1.3,10,76,1460,1,-5,0.5,0
2021-06-12,Haiti,Canadá,FIFA World Cup qualification,0,0.0,1.0,away_win,0,0.4,0.3,2.0,1.0,0.3,1.0,10,83,1430,0.8,0.0,3.9,0.8,0.5,3.1,10,44,1590,39,-160,1.0,1
2021-06-13,Holanda,Ucrânia,UEFA Euro,0,3.0,2.0,home_win,1,0.5,0.4,2.3,1.0,0.4,1.3,10,7,1870,0.3,0.4,1.1,1.2,0.3,-0.1,10,24,1710,-17,160,0.5,0
2021-06-13,Inglaterra,Croácia,UEFA Euro,0,1.0,0.0,home_win,1,0.8,0.0,2.0,0.5,0.6,1.5,10,4,1920,0.3,0.2,1.4,1.4,0.2,0.0,10,10,1820,-6,100,0.3333333333333333,3
2021-06-13,Colômbia,Equador,Copa América,1,1.0,0.0,home_win,1,0.4,0.3,1.3,1.6,0.5,-0.3,10,15,1790,0.5,0.0,2.0,1.8,0.1,0.2,10,34,1645,-19,145,0.6666666666666666,3
2021-06-14,Escócia,República Tcheca,UEFA Euro,0,0.0,2.0,away_win,0,0.4,0.4,1.3,0.8,0.4,0.5,10,30,1670,0.5,0.1,1.5,1.2,0.2,0.3,10,40,1620,-10,50,1.0,2
2021-06-15,Alemanha,França,UEFA Euro,0,0.0,1.0,away_win,0,0.6,0.2,2.2,1.5,0.3,0.7,10,12,1810,0.7,0.2,1.7,0.6,0.6,1.1,10,1,1960,11,-150,0.0,4
2021-06-15,Curaçao,Panamá,FIFA World Cup qualification,0,0.0,0.0,draw,0,0.4,0.3,1.9,0.7,0.5,1.2,10,76,1460,0.7,0.1,2.5,0.9,0.6,1.6,10,77,1455,-1,5,0.0,1
2021-06-15,Arábia Saudita,Uzbequistão,FIFA World Cup qualification,0,3.0,0.0,home_win,1,0.8,0.0,2.2,0.4,0.7,1.8,10,56,1530,0.5,0.0,1.6,1.0,0.4,0.6,10,68,1495,-12,35,1.0,1
2021-06-15,Austrália,Jordânia,FIFA World Cup qualification,1,1.0,0.0,home_win,1,0.7,0.1,2.7,0.4,0.6,2.3,10,23,1715,0.4,0.3,1.0,1.0,0.5,0.0,10,87,1415,-64,300,0.5,2
2021-06-15,Canadá,Haiti,FIFA World Cup qualification,1,3.0,0.0,home_win,1,0.8,0.0,3.9,0.8,0.5,3.1,10,44,1590,0.3,0.3,1.7,0.9,0.3,0.8,10,83,1430,-39,160,0.5,2
2021-06-15,Irã,Iraque,FIFA World Cup qualification,0,1.0,0.0,home_win,1,0.8,0.0,4.0,0.5,0.6,3.5,10,21,1725,0.6,0.4,1.8,0.7,0.5,1.1,10,62,1518,-41,207,0.0,3
2021-06-16,Itália,Suíça,UEFA Euro,0,3.0,0.0,home_win,1,0.9,0.1,2.9,0.1,0.9,2.8,10,9,1820,0.6,0.3,2.5,1.1,0.3,1.4,10,18,1770,-9,50,0.5,0
2021-06-17,Holanda,Áustria,UEFA Euro,0,2.0,0.0,home_win,1,0.6,0.3,2.6,1.2,0.3,1.4,10,7,1870,0.5,0.3,1.5,1.1,0.3,0.4,10,26,1695,-19,175,0.5,0
2021-06-18,Croácia,República Tcheca,UEFA Euro,1,1.0,1.0,draw,0,0.2,0.2,1.2,1.4,0.2,-0.2,10,10,1820,0.5,0.1,1.5,1.1,0.3,0.4,10,40,1620,-30,200,0.5,0
